sheet,well,tmb,hrp,h2o2,etoh,peg20k,dmso,pl127,bsa,pva,tw80,glycerol,tw20,imidazole,tx100,edta,mgcl2,sucrose,cacl2,zn2,paa,mn2,peg200k,fe2,peg5k,peg400,auc_mean,n_repeats,auc_mean_std,roi_sd_mean
HRP,"[0,18]",0.375,0.0015,0.008527009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11029405,1,,3.416828041
HRP,"[3,15]",0.136661808,0.0015,0.023398114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42893704,1,,3.370129596
pairwise 1,"[5,7]",0.375,0.0015,1.857142857,0,0,0,0,0,15.625,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.701217657,2,0.328397898,3.348712583
HRP,"[6,23]",0.049803866,0.0015,0.001585465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003498135,1,,3.340444167
pairwise 2,"[2,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,3.125,0,0,0,12.6504334,2,8.945207242,2.008516471
HRP,"[0,19]",0.375,0.0015,0.006090721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119230585,1,,3.328381753
pairwise 1,"[10,2]",0.375,0.0015,1.857142857,0,0,62.5,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,7.999043923,2,4.788088309,2.47820083
pairwise 1,"[7,12]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,31.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,2.095475522,2,0.134756105,3.295801612
pairwise 1,"[9,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.268747244
pairwise 1,"[11,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,2,0,3.250604689
HRP,"[1,20]",0.267857143,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073801514,1,,3.247933383
pairwise 1,"[0,2]",0.375,0.0015,1.857142857,31.25,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66882273,2,0.300843106,3.2387847
HRP,"[2,21]",0.191326531,0.0015,0.003107511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058943044,1,,3.234892016
pairwise 1,"[5,15]",0.375,0.0015,1.857142857,0,0,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,7.274365874,2,0.058669577,3.205926818
HRP,"[0,20]",0.375,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201613554,1,,3.145701975
HRP,"[6,21]",0.049803866,0.0015,0.003107511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009041672,1,,3.134591598
HRP,"[9,20]",0.018150097,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004453584,1,,3.130610883
pairwise 1,"[11,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,2,0,3.123564682
HRP,"[4,15]",0.097615577,0.0015,0.023398114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088284051,1,,3.119693451
pairwise 1,"[11,22]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0.128553313,13,0.459691881,3.117006554
pairwise 1,"[5,9]",0.375,0.0015,1.857142857,0,0,0,0,0,15.625,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.106090914
pairwise 1,"[0,3]",0.375,0.0015,1.857142857,31.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.60277023,2,1.860800278,3.103707052
pairwise 1,"[0,11]",0.375,0.0015,1.857142857,31.25,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0.000661642,2,0.000935703,3.080782434
HRP,"[4,17]",0.097615577,0.0015,0.011937813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014544114,1,,3.061930178
pairwise 1,"[6,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,9.600760596,2,0.461379376,3.058245598
pairwise 1,"[4,4]",0.375,0.0015,1.857142857,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51503133,1,,3.05263824
HRP,"[7,19]",0.03557419,0.0015,0.006090721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023589251,1,,3.0518341
pairwise 1,"[4,15]",0.375,0.0015,1.857142857,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,11.76125395,2,0.462225047,3.047781596
HRP,"[8,22]",0.025410136,0.0015,0.002219651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001773238,1,,3.037720777
pairwise 1,"[0,9]",0.375,0.0015,1.857142857,31.25,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0.002141787,2,0.003028944,3.033525306
pairwise 1,"[2,4]",0.375,0.0015,1.857142857,0,0,62.5,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.06402306,2,0.669342902,3.020952111
HRP,"[3,19]",0.136661808,0.0015,0.006090721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065598994,1,,3.00848468
pairwise 1,"[11,13]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,6.25,0,31.25,0,0,0,0,0,0,0,0,0.000500634,2,0.000708003,2.98636143
pairwise 1,"[13,5]",0.375,0.0015,1.857142857,0,0,0,0,0,15.625,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,3.756371352,2,0.800516904,2.979348479
HRP,"[8,23]",0.025410136,0.0015,0.001585465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.95942416
single additive,"[1,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,4.464285714,0,0,0,0,0,0,0,0,0,0,0,1,,2.957143193
single additive,"[4,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,1.626926281,0,0,0,0,0,0,0,0,0,0,0.949860922,1,,2.948106117
pairwise 1,"[14,13]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,6.25,0,0,0,0,0,0,0,10.62802465,2,6.840500744,2.942410275
pairwise 1,"[12,21]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,6.25,2.255587103,2,0.311923856,2.94221052
pairwise 1,"[14,21]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,2.736497155,2,0.906668263,2.93394684
HRP,"[5,15]",0.069725412,0.0015,0.023398114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093138894,1,,2.93369947
pairwise 1,"[3,6]",0.375,0.0015,1.857142857,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46775142,2,0.311290092,2.933099208
pairwise 1,"[9,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,3.125,0,0,0,0.063652978,2,0.090018904,2.926471933
pairwise 1,"[6,10]",0.375,0.0015,1.857142857,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,14.58601176,2,0.055961371,2.917379879
pairwise 1,"[1,5]",0.375,0.0015,1.857142857,0,6.25,0,0,0,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99291474,2,2.398898752,2.893401521
pairwise 1,"[8,5]",0.375,0.0015,1.857142857,0,0,0,0,0,15.625,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3006403,2,1.282428148,2.883165367
HRP,"[7,20]",0.03557419,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045945383,1,,2.877825319
pairwise 1,"[15,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0.625,0,0,0,0,0,0,0.791671606,2,1.115062677,2.865766825
HRP,"[11,20]",0.009260253,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429826,1,,2.84274016
HRP,"[6,22]",0.049803866,0.0015,0.002219651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01809396,1,,2.834585356
HRP,"[11,23]",0.009260253,0.0015,0.001585465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311657,1,,2.808600482
HRP,"[0,21]",0.375,0.0015,0.003107511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179610537,1,,2.808206539
pairwise 1,"[13,3]",0.375,0.0015,1.857142857,0,0,0,6.25,0,0,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,8.607602941,2,5.280344835,1.503569117
pairwise 1,"[9,9]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.784812726
HRP,"[1,10]",0.267857143,0.0015,0.125840671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304912182,1,,2.783355431
pairwise 1,"[2,8]",0.375,0.0015,1.857142857,0,0,62.5,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75929285,2,0.24559034,2.781180175
HRP,"[8,21]",0.025410136,0.0015,0.003107511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005287561,1,,2.777211583
pairwise 1,"[4,6]",0.375,0.0015,1.857142857,0,0,0,0,0.625,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.90269076,2,0.110944135,2.763541786
pairwise 1,"[4,20]",0.375,0.0015,1.857142857,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,15.43892637,2,0.365713308,2.753402058
HRP,"[10,22]",0.012964355,0.0015,0.002219651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.751916725
HRP,"[10,14]",0.012964355,0.0015,0.032757359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.743597907
pairwise 1,"[9,14]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,5.057072852,2,3.227296185,2.512902728
pairwise 1,"[0,1]",0.375,0.0015,1.857142857,31.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55821724,2,0.072628232,2.72693116
pairwise 1,"[11,4]",0.375,0.0015,1.857142857,0,0,0,0,0.625,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,2,0,2.711319996
HRP,"[8,13]",0.025410136,0.0015,0.045860303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043761555,1,,2.709273222
pairwise 1,"[9,22]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0.0025209,13,0.002144712,2.704605675
single additive,"[5,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,1.162090201,0,0,0,0,0,0,0,0,0,0,0.131156677,1,,2.700298821
pairwise 1,"[6,6]",0.375,0.0015,1.857142857,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.80643917,1,,2.699683944
HRP,"[6,18]",0.049803866,0.0015,0.008527009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.6780063
pairwise 1,"[0,8]",0.375,0.0015,1.857142857,31.25,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64835856,2,3.92682345,2.66985535
pairwise 1,"[11,7]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,31.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.72E-05,2,9.50E-05,2.663903103
HRP,"[7,17]",0.03557419,0.0015,0.011937813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.663068553
HRP,"[5,22]",0.069725412,0.0015,0.002219651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052071849,1,,2.636801799
HRP,"[1,18]",0.267857143,0.0015,0.008527009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176152229,1,,2.633240818
HRP,"[8,20]",0.025410136,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029578688,1,,2.631718661
pairwise 1,"[15,12]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0.625,0,0,0,0,0,0,2.565880997,2,0.017787333,2.619758657
pairwise 1,"[1,4]",0.375,0.0015,1.857142857,0,6.25,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.15318152,2,2.1635371,2.619085274
HRP,"[4,18]",0.097615577,0.0015,0.008527009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072929677,1,,2.617038752
pairwise 1,"[14,14]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,5.899818617,1,,2.611839451
single additive,"[6,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0.830064429,0,0,0,0,0,0,0,0,0,0,4.836403807,1,,2.609066749
pairwise 1,"[9,15]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.625,0,0,0,0,0,0,0.002076603,2,0.001822382,2.604295082
pairwise 1,"[14,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,3.125,0,0,0,2.245801723,2,0.433543649,2.595544956
pairwise 1,"[10,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,2,0,2.58781923
HRP,"[9,21]",0.018150097,0.0015,0.003107511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.586311831
HRP,"[5,19]",0.069725412,0.0015,0.006090721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045648445,1,,2.584043681
pairwise 1,"[5,4]",0.375,0.0015,1.857142857,0,0,0,0,0.625,15.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.59147531,2,0.209019591,2.578294353
HRP,"[8,17]",0.025410136,0.0015,0.011937813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.572121702
single additive,"[3,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,2.277696793,0,0,0,0,0,0,0,0,0,0,0,1,,2.565344053
pairwise 1,"[9,10]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.563760984
pairwise 1,"[6,18]",0.375,0.0015,1.857142857,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,16.56837145,2,0.174049491,2.555604331
pairwise 1,"[3,8]",0.375,0.0015,1.857142857,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67517785,2,0.148343437,2.555168662
pairwise 1,"[3,20]",0.375,0.0015,1.857142857,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,15.26275728,2,1.033174415,2.534594044
pairwise 1,"[12,10]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,9.979624386,2,3.038497623,1.707302323
HRP,"[4,16]",0.097615577,0.0015,0.016712938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036978635,1,,2.513799875
HRP,"[1,19]",0.267857143,0.0015,0.006090721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122610115,1,,2.51332278
single additive,"[2,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,3.18877551,0,0,0,0,0,0,0,0,0,0,0,1,,2.486644477
HRP,"[9,12]",0.018150097,0.0015,0.064204424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032599481,1,,2.478969984
HRP,"[10,23]",0.012964355,0.0015,0.001585465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.458659149
HRP,"[2,20]",0.191326531,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076858229,1,,2.455736726
pairwise 1,"[7,4]",0.375,0.0015,1.857142857,0,0,0,0,0.625,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.577289927,2,2.02286269,1.771145836
HRP,"[5,20]",0.069725412,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047290431,1,,2.44267325
HRP,"[5,18]",0.069725412,0.0015,0.008527009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067768494,1,,2.441246851
HRP,"[7,18]",0.03557419,0.0015,0.008527009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036775325,1,,2.438231961
HRP,"[5,14]",0.069725412,0.0015,0.032757359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185496495,1,,2.432337796
HRP,"[9,22]",0.018150097,0.0015,0.002219651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014968625,1,,2.431792625
pairwise 1,"[12,12]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,5.414911532,1,,2.421233271
HRP,"[3,20]",0.136661808,0.0015,0.004350515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133692002,1,,2.420757084
HRP,"[0,10]",0.375,0.0015,0.125840671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.013825507,1,,2.416240939
HRP,"[7,16]",0.03557419,0.0015,0.016712938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017079615,1,,2.414545512
pairwise 1,"[10,3]",0.375,0.0015,1.857142857,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,13.25432908,2,4.536357043,1.429752358
HRP,"[7,15]",0.03557419,0.0015,0.023398114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011933091,1,,2.403152489
HRP,"[8,14]",0.025410136,0.0015,0.032757359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.398638756
HRP,"[7,11]",0.03557419,0.0015,0.089886194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039413199,1,,2.393556909
HRP,"[1,16]",0.267857143,0.0015,0.016712938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2045164,1,,2.392186622
pairwise 1,"[9,21]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0.002952164,2,0.00066131,2.390099234
HRP,"[4,14]",0.097615577,0.0015,0.032757359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026119332,1,,2.388302474
HRP,"[2,11]",0.191326531,0.0015,0.089886194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895524299,1,,2.388184564
HRP,"[4,19]",0.097615577,0.0015,0.006090721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051082602,1,,2.38766683
HRP,"[11,22]",0.009260253,0.0015,0.002219651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130528,1,,2.38736348
pairwise 1,"[9,13]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,6.25,0,0,0,31.25,0,0,0,0,0,0,0,0,6.27E-05,2,8.86E-05,2.386629872
pairwise 1,"[1,2]",0.375,0.0015,1.857142857,0,6.25,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.03592816,2,0.174632479,2.381926268
pairwise 1,"[10,7]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,31.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,9.708992463,2,1.984033213,1.734789513
HRP,"[9,23]",0.018150097,0.0015,0.001585465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001608346,1,,2.339109986
HRP,"[10,16]",0.012964355,0.0015,0.016712938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.330711099
HRP,"[13,21]",0.004724619,0.0015,0.003107511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2.328646099
HRP,"[3,9]",0.136661808,0.0015,0.17617694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.260903587,1,,2.327011624
HRP,"[3,8]",0.136661808,0.0015,0.246647716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.877294883,1,,2.321656788
pairwise 1,"[14,10]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,7.586042248,2,3.548755208,2.107624245
HRP,"[6,12]",0.049803866,0.0015,0.064204424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035949267,1,,2.304576703
HRP,"[6,16]",0.049803866,0.0015,0.016712938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022378149,1,,2.301450878
pairwise 1,"[3,18]",0.375,0.0015,1.857142857,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,16.67554818,2,0.489697446,2.28596172
pairwise 1,"[14,20]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,6.25,0,2.858441729,2,0.415952771,2.28281401
pairwise 1,"[1,3]",0.375,0.0015,1.857142857,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46888114,2,1.144513038,2.271402126
HRP,"[4,13]",0.097615577,0.0015,0.045860303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129810187,1,,2.266938582
single additive,"[15,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0.040175333,0,0,0,0,0,0,0,0,0,0,1.077765023,1,,2.266202743
HRP,"[2,10]",0.191326531,0.0015,0.125840671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3803072,1,,2.265492806
pairwise 1,"[5,5]",0.375,0.0015,1.857142857,0,0,0,0,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18628562,1,,2.25843911
HRP,"[2,18]",0.191326531,0.0015,0.008527009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076169697,1,,2.258240315
HRP,"[8,12]",0.025410136,0.0015,0.064204424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01459477,1,,2.256027133
HRP,"[9,19]",0.018150097,0.0015,0.006090721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025391345,1,,2.230848969
pairwise 1,"[10,5]",0.375,0.0015,1.857142857,0,0,0,0,0,15.625,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,11.59743643,2,3.012850156,1.173733822
HRP,"[2,12]",0.191326531,0.0015,0.064204424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75383816,1,,2.219995772
HRP,"[0,1]",0.375,0.0015,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5932734,1,,2.217607092
pairwise 1,"[0,15]",0.375,0.0015,1.857142857,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,11.77257582,2,1.726862318,2.204679285
pairwise 1,"[15,2]",0.375,0.0015,1.857142857,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,8.249991822,2,0.351821022,2.202082675
HRP,"[4,22]",0.097615577,0.0015,0.002219651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056787069,1,,2.18437029
HRP,"[7,21]",0.03557419,0.0015,0.003107511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036236946,1,,2.179886972
HRP,"[0,9]",0.375,0.0015,0.17617694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.19998844,1,,2.169852915
pairwise 1,"[3,21]",0.375,0.0015,1.857142857,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,15.49301225,2,0.947135967,2.165922255
pairwise 2,"[1,11]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.625,0,0,0,0,12.44879203,2,1.280495442,2.161483303
pairwise 1,"[6,20]",0.375,0.0015,1.857142857,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,15.96872325,2,0.568214003,2.156491252
pairwise 1,"[6,8]",0.375,0.0015,1.857142857,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,17.06795601,2,0.452116991,2.155060189
